year	consul_prior	consul_posterior	comment_year	comment_consul_prior	comment_consul_posterior	consul_prior_wikipedia_uri	consul_posterior_wikipedia_uri	godot_uri	label
351	Flavius Magnus Magnentius Augustus (West)	Gaiso (West)				https://en.wikipedia.org/wiki/Magnentius		https://godot.date/id/7QRxrY9LxJ9gwDb4GQ2TuW	351 AD: Flavius Magnus Magnentius Augustus (West) / Gaiso (West)
351	Post consulatum Sergii et Nigriniani (East)							https://godot.date/id/Q3RgZQJTFwnBEqs4eZjR4M	351 AD: Post consulatum Sergii et Nigriniani (East) /
352	Flavius Magnus Decentius Caesar (West)	Paulus (West)				https://en.wikipedia.org/wiki/Decentius		https://godot.date/id/D6VbTpQeBZuUrKfq5kF4d6	352 AD: Flavius Magnus Decentius Caesar (West) / Paulus (West)
352	Flavius Julius Constantius Augustus V (East)	Flavius Claudius Constantius Caesar I (East)				https://en.wikipedia.org/wiki/Constantius_II	https://en.wikipedia.org/wiki/Constantius_Gallus	https://godot.date/id/pQZtNNdwUtHUCSKtahaEdb	352 AD: Flavius Julius Constantius Augustus V (East) / Flavius Claudius Constantius Caesar I (East)
353	Flavius Julius Constantius Augustus VI	Flavius Claudius Constantius Caesar II					https://en.wikipedia.org/wiki/Constantius_Gallus	https://godot.date/id/2yqDbTprG7voHFaT3tXaQc	353 AD: Flavius Julius Constantius Augustus VI / Flavius Claudius Constantius Caesar II
354	Flavius Julius Constantius Augustus VII	Flavius Claudius Constantius Caesar III				https://en.wikipedia.org/wiki/Constantius_II	https://en.wikipedia.org/wiki/Constantius_Gallus	https://godot.date/id/SVF3GQpc5FrobhAGHJodyW	354 AD: Flavius Julius Constantius Augustus VII / Flavius Claudius Constantius Caesar III
355	Flavius Arbitio	Q. Flavius Maesius Egnatius Lollianus Mavortius				https://en.wikipedia.org/wiki/Arbitio	https://en.wikipedia.org/wiki/Lollianus_Mavortius	https://godot.date/id/g2hWTSeHCqcwbiNyS9zCq	355 AD: Flavius Arbitio / Q. Flavius Maesius Egnatius Lollianus Mavortius
356	Flavius Julius Constantius Augustus VIII	Flavius Claudius Julianus Caesar				https://en.wikipedia.org/wiki/Constantius_II	https://en.wikipedia.org/wiki/Julian_(emperor)	https://godot.date/id/eRjur6DXtPsTU3Uanwz9ue	356 AD: Flavius Julius Constantius Augustus VIII / Flavius Claudius Julianus Caesar
357	Flavius Julius Constantius Augustus IX	Flavius Claudius Julianus Caesar II				https://en.wikipedia.org/wiki/Constantius_II	https://en.wikipedia.org/wiki/Julian_(emperor)	https://godot.date/id/rsEj9JKnQ4PJPYBUcSaWWa	357 AD: Flavius Julius Constantius Augustus IX / Flavius Claudius Julianus Caesar II
358	Censorius Datianus	Neratius Cerealis				https://en.wikipedia.org/wiki/Censorius_Datianus	https://en.wikipedia.org/wiki/Neratius_Cerealis	https://godot.date/id/YSmx3rGUdPRPid2vUi8tDC	358 AD: Censorius Datianus / Neratius Cerealis
359	Flavius Eusebius	Flavius Hypatius				https://en.wikipedia.org/wiki/Eusebius_(consul_359)	https://en.wikipedia.org/wiki/Hypatius_(consul_359)	https://godot.date/id/zZggdqBRkqbb5DbSnGgSHd	359 AD: Flavius Eusebius / Flavius Hypatius
360	Flavius Julius Constantius Augustus X	Flavius Claudius Julianus Caesar III				https://en.wikipedia.org/wiki/Constantius_II		https://godot.date/id/FpGxxrX33sB2LZvfXFZ6rY	360 AD: Flavius Julius Constantius Augustus X / Flavius Claudius Julianus Caesar III
361	Flavius Taurus	Flavius Florentius				https://en.wikipedia.org/wiki/Taurus_(consul_361)	https://en.wikipedia.org/wiki/Florentius_(consul_361)	https://godot.date/id/dViBxkfeMQgkHPrnNASSum	361 AD: Flavius Taurus / Flavius Florentius
362	Claudius Mamertinus	Flavius Nevitta				https://en.wikipedia.org/wiki/Claudius_Mamertinus	https://en.wikipedia.org/wiki/Nevitta	https://godot.date/id/wcGHRXSkyZPNLHd9q4pd38	362 AD: Claudius Mamertinus / Flavius Nevitta
363	Flavius Claudius Julianus Augustus IV	Flavius Sallustius				https://en.wikipedia.org/wiki/Julian_(emperor)		https://godot.date/id/qV6mAcEfkuCu8CGGTCwvS6	363 AD: Flavius Claudius Julianus Augustus IV / Flavius Sallustius
364	Flavius Jovianus Augustus	Varronianus				https://en.wikipedia.org/wiki/Jovian_(emperor)	https://en.wikipedia.org/wiki/Varronianus_(son_of_Jovian)	https://godot.date/id/DbnaLCjmtAjf62pBwEgc8P	364 AD: Flavius Jovianus Augustus / Varronianus
365	Flavius Valentinianus Augustus	Flavius Julius Valens Augustus					https://en.wikipedia.org/wiki/Valens	https://godot.date/id/aFJQMsPNCFpe8b2qmcYGmh	365 AD: Flavius Valentinianus Augustus / Flavius Julius Valens Augustus
366	Flavius Gratianus	Dagalaifus				https://en.wikipedia.org/wiki/Gratian	https://en.wikipedia.org/wiki/Dagalaifus_(Roman_Consul,_366)	https://godot.date/id/ANTmCBJGMEYwFPrJi5aagn	366 AD: Flavius Gratianus / Dagalaifus
367	Flavius Lupicinus	Flavius Jovinus				https://en.wikipedia.org/wiki/Flavius_Lupicinus_(consul_367)		https://godot.date/id/t7dTQTjYX4cqvAQdy7b6kN	367 AD: Flavius Lupicinus / Flavius Jovinus
368	Flavius Valentinianus Augustus II	Flavius Julius Valens Augustus II				https://en.wikipedia.org/wiki/Valentinian_I	https://en.wikipedia.org/wiki/Valens	https://godot.date/id/yK4NyGvFz8aVgYM3FnqXNb	368 AD: Flavius Valentinianus Augustus II / Flavius Julius Valens Augustus II
369	Valentinianus Galates	Flavius Victor				https://en.wikipedia.org/wiki/Valentinianus_Galates	https://en.wikipedia.org/wiki/Victor_(consul_369)	https://godot.date/id/wrt6oKoNzWWarCB3yuMX8b	369 AD: Valentinianus Galates / Flavius Victor
370	Flavius Valentinianus Augustus III	Flavius Julius Valens Augustus III				https://en.wikipedia.org/wiki/Valentinian_I	https://en.wikipedia.org/wiki/Valens	https://godot.date/id/HvZFZb8aH67pdegFxgHkxM	370 AD: Flavius Valentinianus Augustus III / Flavius Julius Valens Augustus III
371	Flavius Gratianus Augustus II	Sex. Claudius Petronius Probus				https://en.wikipedia.org/wiki/Gratian	https://en.wikipedia.org/wiki/Sextus_Claudius_Petronius_Probus	https://godot.date/id/kwYACq7T6rhChefJgFYi53	371 AD: Flavius Gratianus Augustus II / Sex. Claudius Petronius Probus
372	Domitius Modestus	Flavius Arinthaeus				https://en.wikipedia.org/wiki/Domitius_Modestus		https://godot.date/id/drcVYZCLcGB5yyB9Z2UgE5	372 AD: Domitius Modestus / Flavius Arinthaeus
373	Flavius Valentinianus Augustus IV	Flavius Julius Valens Augustus IV				https://en.wikipedia.org/wiki/Valentinian_I	https://en.wikipedia.org/wiki/Valens	https://godot.date/id/iLzAkhvaAQUBCTcCQDWQV6	373 AD: Flavius Valentinianus Augustus IV / Flavius Julius Valens Augustus IV
374	Flavius Gratianus Augustus III	Flavius Equitius						https://godot.date/id/T97xgn7w8wBghg75oaFn2B	374 AD: Flavius Gratianus Augustus III / Flavius Equitius
375	Post consulatum Gratiani Augusti III et Equiti							https://godot.date/id/vdPYxPyHVSxG8vVEvw6RQV	375 AD: Post consulatum Gratiani Augusti III et Equiti /
376	Flavius Julius Valens Augustus V	Flavius Valentinianus Iunior Augustus I				https://en.wikipedia.org/wiki/Valens	https://en.wikipedia.org/wiki/Valentinian_II	https://godot.date/id/GhxwBqiCkZF7LeZVB9aupN	376 AD: Flavius Julius Valens Augustus V / Flavius Valentinianus Iunior Augustus I
377	Flavius Gratianus Augustus IV	Flavius Merobaudes				https://en.wikipedia.org/wiki/Gratian		https://godot.date/id/XGnsU2t9ytjGxiqzeGmskF	377 AD: Flavius Gratianus Augustus IV / Flavius Merobaudes
378	Flavius Julius Valens Augustus VI	Flavius Valentinianus Iunior Augustus II				https://en.wikipedia.org/wiki/Valens	https://en.wikipedia.org/wiki/Valentinian_II	https://godot.date/id/hkiHnTsykSB8RoHVWtLdRX	378 AD: Flavius Julius Valens Augustus VI / Flavius Valentinianus Iunior Augustus II
379	Decimius Magnus Ausonius	Q. Clodius Hermogenianus Olybrius				https://en.wikipedia.org/wiki/Ausonius	https://en.wikipedia.org/wiki/Quintus_Clodius_Hermogenianus_Olybrius	https://godot.date/id/q2DzyuUHQGKcrPRtKnVohP	379 AD: Decimius Magnus Ausonius / Q. Clodius Hermogenianus Olybrius
380	Flavius Gratianus Augustus V	Flavius Theodosius Augustus				https://en.wikipedia.org/wiki/Gratian	https://en.wikipedia.org/wiki/Theodosius_I	https://godot.date/id/WyxhseyTgcbQxhj2F3wtC3	380 AD: Flavius Gratianus Augustus V / Flavius Theodosius Augustus
381	Flavius Syagrius	Flavius Eucherius				https://en.wikipedia.org/wiki/Syagrius_(consul_381)		https://godot.date/id/DPQNAewGLpwB7S2CQYLhDF	381 AD: Flavius Syagrius / Flavius Eucherius
382	Flavius Claudius Antonius	Flavius Afranius Syagrius					https://en.wikipedia.org/wiki/Flavius_Afranius_Syagrius	https://godot.date/id/77gKxJY4eYLirq7rKPB6Xa	382 AD: Flavius Claudius Antonius / Flavius Afranius Syagrius
383	Flavius Merobaudes II	Flavius Saturninus				https://en.wikipedia.org/wiki/Merobaudes_(general)	https://en.wikipedia.org/wiki/Saturninus_(consul_383)	https://godot.date/id/cDXw2hU9NxscKy38MfRWhc	383 AD: Flavius Merobaudes II / Flavius Saturninus
384	Flavius Ricomer	Flavius Clearchus				https://en.wikipedia.org/wiki/Richomeres		https://godot.date/id/LwkCTLFvzSqx4o2Xfa4kgY	384 AD: Flavius Ricomer / Flavius Clearchus
385	Flavius Arcadius Augustus	Flavius Bauto				https://en.wikipedia.org/wiki/Arcadius	https://en.wikipedia.org/wiki/Flavius_Bauto	https://godot.date/id/atH6XJAoVbk4petgYZxKKH	385 AD: Flavius Arcadius Augustus / Flavius Bauto
386	Flavius Honorius	Flavius Euodius				https://en.wikipedia.org/wiki/Honorius_(emperor)	https://en.wikipedia.org/wiki/Flavius_Euodius	https://godot.date/id/X68qiQrF9SvzSoFNLp7vAd	386 AD: Flavius Honorius / Flavius Euodius
387	Flavius Valentinianus Iunior Augustus III	Eutropius				https://en.wikipedia.org/wiki/Valentinian_II		https://godot.date/id/H6Xc8swF4x76L5mkiNRTRU	387 AD: Flavius Valentinianus Iunior Augustus III / Eutropius
388	Magnus Maximus Augustus II (West)	sine collega				https://en.wikipedia.org/wiki/Magnus_Maximus		https://godot.date/id/U59SzNNf2Tj6MUWPUM6hyb	388 AD: Magnus Maximus Augustus II (West) / sine collega
388	Flavius Theodosius Augustus II (East)	Maternus Cynegius (East)				https://en.wikipedia.org/wiki/Theodosius_I	https://en.wikipedia.org/wiki/Maternus_Cynegius	https://godot.date/id/XJXcER6nSSUKatnnDbJkaj	388 AD: Flavius Theodosius Augustus II (East) / Maternus Cynegius (East)
389	Flavius Timasius	Flavius Promotus				https://en.wikipedia.org/wiki/Timasius	https://en.wikipedia.org/wiki/Promotus	https://godot.date/id/WU29FX7g3WUjwCx5dToxgH	389 AD: Flavius Timasius / Flavius Promotus
390	Flavius Valentinianus Iunior Augustus IV	Flavius Neoterius				https://en.wikipedia.org/wiki/Valentinian_II	https://en.wikipedia.org/wiki/Neoterius	https://godot.date/id/UZPVzPu2yns3iVg4bLSscW	390 AD: Flavius Valentinianus Iunior Augustus IV / Flavius Neoterius
391	Flavius Eutolmius Tatianus	Q. Aurelius Symmachus				https://en.wikipedia.org/wiki/Eutolmius_Tatianus	https://en.wikipedia.org/wiki/Quintus_Aurelius_Symmachus	https://godot.date/id/HDnV9Csi5nUXbmgcNPfWwW	391 AD: Flavius Eutolmius Tatianus / Q. Aurelius Symmachus
392	Flavius Arcadius Augustus II	Flavius Rufinus				https://en.wikipedia.org/wiki/Arcadius	https://en.wikipedia.org/wiki/Rufinus_(consul)	https://godot.date/id/6LLViYtYoj6Cz7GFps3sRN	392 AD: Flavius Arcadius Augustus II / Flavius Rufinus
393	Flavius Theodosius Augustus III (West and East)	Flavius Eugenius Augustus (West)				https://en.wikipedia.org/wiki/Theodosius_I	https://en.wikipedia.org/wiki/Eugenius	https://godot.date/id/VJECDXsWqsM8bMnnBtHvsD	393 AD: Flavius Theodosius Augustus III (West and East) / Flavius Eugenius Augustus (West)
393	Flavius Theodosius Augustus III (West and East)	Flavius Abundantius (East)				https://en.wikipedia.org/wiki/Theodosius_I	https://en.wikipedia.org/wiki/Abundantius_(consul)	https://godot.date/id/kg334YvHbDKHH4eGKBM3KP	393 AD: Flavius Theodosius Augustus III (West and East) / Flavius Abundantius (East)
394	Virius Nicomachus Flavianus (West)	sine collega						https://godot.date/id/jvBBxLAYAFM7N3YJnfse3G	394 AD: Virius Nicomachus Flavianus (West) / sine collega
394	Flavius Arcadius Augustus III (East)	Flavius Honorius Augustus II (East)				https://en.wikipedia.org/wiki/Arcadius	https://en.wikipedia.org/wiki/Honorius_(emperor)	https://godot.date/id/7QWZQvZH5q39cPTAFBBwkd	394 AD: Flavius Arcadius Augustus III (East) / Flavius Honorius Augustus II (East)
395	Anicius Hermogenianus Olybrius	Anicius Probinus				https://en.wikipedia.org/wiki/Anicius_Hermogenianus_Olybrius		https://godot.date/id/vMSgUydBg5wxN5pNg3ZrKc	395 AD: Anicius Hermogenianus Olybrius / Anicius Probinus
396	Flavius Arcadius Augustus IV	Flavius Honorius Augustus III						https://godot.date/id/kp3DFnBtiZecoCRBFpwhhL	396 AD: Flavius Arcadius Augustus IV / Flavius Honorius Augustus III
397	Flavius Caesarius	Nonius Atticus						https://godot.date/id/Dtka9phkon622GpuKfGJaR	397 AD: Flavius Caesarius / Nonius Atticus
398	Flavius Eutychianus	Flavius Honorius Augustus IV						https://godot.date/id/spuk2pGLY4YD4xJXjk9Ca7	398 AD: Flavius Eutychianus / Flavius Honorius Augustus IV
399	Eutropius	Flavius Mallius Theodorus						https://godot.date/id/xDVSaxCKNnq9rqwZ8P9rjc	399 AD: Eutropius / Flavius Mallius Theodorus
400	Aurelianus	Flavius Stilicho						https://godot.date/id/ssSNPsruMxCkaXhgMKLMUh	400 AD: Aurelianus / Flavius Stilicho
401	Flavius Vincentius	Flavius Fravitta (Fravitus)						https://godot.date/id/wMu9uPAk6PzBBcf6xVmmzS	401 AD: Flavius Vincentius / Flavius Fravitta (Fravitus)
402	Flavius Arcadius Augustus V	Flavius Honorius Augustus V						https://godot.date/id/ZDV7UbgDPkJMQkh6Y8WsiD	402 AD: Flavius Arcadius Augustus V / Flavius Honorius Augustus V
403	Flavius Theodosius Augustus I	Flavius Rumoridus						https://godot.date/id/ggnKxKCHsAjvQpQMeNnbDB	403 AD: Flavius Theodosius Augustus I / Flavius Rumoridus
404	Aristaenetus	Flavius Honorius Augustus VI						https://godot.date/id/2AfZJr3yf5RDKem6rSQTeE	404 AD: Aristaenetus / Flavius Honorius Augustus VI
405	Flavius Anthemius	Flavius Stilicho II						https://godot.date/id/U83Ajic5nfvqCznfVUFah4	405 AD: Flavius Anthemius / Flavius Stilicho II
406	Flavius Arcadius Augustus VI	Anicius Petronius Probus						https://godot.date/id/Rg9c4pJy5BHmUsQPvCook7	406 AD: Flavius Arcadius Augustus VI / Anicius Petronius Probus
407	Flavius Theodosius Augustus II	Flavius Honorius Augustus VII						https://godot.date/id/Xx7Gc5micRi8WFRAYxXGXA	407 AD: Flavius Theodosius Augustus II / Flavius Honorius Augustus VII
408	Anicius Auchenius Bassus	Flavius Philippus						https://godot.date/id/ycnA5z3c9dufFLheGmTTcQ	408 AD: Anicius Auchenius Bassus / Flavius Philippus
409	Flavius Theodosius Augustus III	Flavius Honorius Augustus VIII						https://godot.date/id/Zg5i25XJAMEVMuPPQKbCUP	409 AD: Flavius Theodosius Augustus III / Flavius Honorius Augustus VIII
409	Flavius Claudius Constantinus Augustus (Britannia/Gaul)							https://godot.date/id/oAQwsRRpwfkgAnL6VPyoFg	409 AD: Flavius Claudius Constantinus Augustus (Britannia/Gaul) /
410	Varanes	Tertullus						https://godot.date/id/bBKKYuTpDmVmuQMWgFxtsm	410 AD: Varanes / Tertullus
411	Flavius Theodosius Augustus IV	sine collega						https://godot.date/id/CYGY67paSENVpKynherkbn	411 AD: Flavius Theodosius Augustus IV / sine collega
412	Flavius Theodosius Augustus V	Flavius Honorius Augustus IX						https://godot.date/id/iCk9MZYUxQoAAiqnkoqXhA	412 AD: Flavius Theodosius Augustus V / Flavius Honorius Augustus IX
413	Heraclianus	Flavius Lucius						https://godot.date/id/V3Md5xhu4qwvxvkNYUi9MS	413 AD: Heraclianus / Flavius Lucius
414	Flavius Constantius	Flavius Constans						https://godot.date/id/ax5u5Xs5V8WxXSmCj2bBrR	414 AD: Flavius Constantius / Flavius Constans
415	Flavius Theodosius Augustus VI	Flavius Honorius Augustus X						https://godot.date/id/HXdagPoHUGVMpo3jd8XMmB	415 AD: Flavius Theodosius Augustus VI / Flavius Honorius Augustus X
416	Flavius Theodosius Augustus VII	Junius Quartus Palladius						https://godot.date/id/4FvvAekYmds6moBv5LUcg2	416 AD: Flavius Theodosius Augustus VII / Junius Quartus Palladius
417	Flavius Honorius Augustus XI	Flavius Constantius II						https://godot.date/id/4F4MfgAfNWjuWy7FKrr7bf	417 AD: Flavius Honorius Augustus XI / Flavius Constantius II
418	Flavius Theodosius Augustus VIII	Flavius Honorius Augustus XII						https://godot.date/id/9hUrbKiorAcz2Dzoz9fo2L	418 AD: Flavius Theodosius Augustus VIII / Flavius Honorius Augustus XII
419	Flavius Monaxius	Flavius Plinta						https://godot.date/id/rhrT6e8tkJfw2j2CdbgVsQ	419 AD: Flavius Monaxius / Flavius Plinta
420	Flavius Theodosius Augustus IX	Flavius Constantius III						https://godot.date/id/u3nMJwUjpXLHfkkMMd8YLn	420 AD: Flavius Theodosius Augustus IX / Flavius Constantius III
421	Flavius Eustathius	Flavius Agricola						https://godot.date/id/zJFpaF5qyMQaVRFjEb9yZm	421 AD: Flavius Eustathius / Flavius Agricola
422	Flavius Theodosius Augustus X	Flavius Honorius Augustus XIII						https://godot.date/id/67mL58VzCsjmRTWv2hZ8vR	422 AD: Flavius Theodosius Augustus X / Flavius Honorius Augustus XIII
423	Flavius Asclepiodotus	Flavius Avitus Marinianus						https://godot.date/id/bsqgvN6kMNgcCGESbcckch	423 AD: Flavius Asclepiodotus / Flavius Avitus Marinianus
424	Flavius Castinus	Victor						https://godot.date/id/yoFAofe3vftGXJrASk98tn	424 AD: Flavius Castinus / Victor
425		Joannes Augustus (West)						https://godot.date/id/uUPZDoykpAWrLGgcc3YLpK	425 AD:  / Joannes Augustus (West)
425	Flavius Theodosius Augustus XI	Placidus Valentinianus Caesar						https://godot.date/id/t96eKkSqCLubqg39KFUkxg	425 AD: Flavius Theodosius Augustus XI / Placidus Valentinianus Caesar
426	Flavius Theodosius Augustus XII	Flavius Placidus Valentinianus Augustus II						https://godot.date/id/7qgApuHjWVv6FYbsfvKhQN	426 AD: Flavius Theodosius Augustus XII / Flavius Placidus Valentinianus Augustus II
427	Flavius Hierius	Flavius Ardaburius						https://godot.date/id/AAMnXp8RUxxvzHvkMr4Ujd	427 AD: Flavius Hierius / Flavius Ardaburius
428	Flavius Taurus	Flavius Felix						https://godot.date/id/YMvdbYEyC8LwSmRUy9sLE9	428 AD: Flavius Taurus / Flavius Felix
429	Flavius Florentius	Flavius Dionysius						https://godot.date/id/JKwQMJkL7S8mqRV5afJ2YA	429 AD: Flavius Florentius / Flavius Dionysius
430	Flavius Theodosius Augustus XIII	Flavius Placidus Valentinianus Augustus III						https://godot.date/id/hStdYzdJTuQcLGEQHsXn48	430 AD: Flavius Theodosius Augustus XIII / Flavius Placidus Valentinianus Augustus III
431	Anicius Auchenius Bassus	Flavius Antiochus						https://godot.date/id/66yLVjHU4G2Y793cvbVyFS	431 AD: Anicius Auchenius Bassus / Flavius Antiochus
432	Flavius Valerius	Flavius Aëtius						https://godot.date/id/tHgkwbwUo2nbUrdBJZWpcj	432 AD: Flavius Valerius / Flavius Aëtius
433	Flavius Theodosius Augustus XIV	Petronius Maximus						https://godot.date/id/3YnFUkCCccC3Gke2GTYvY8	433 AD: Flavius Theodosius Augustus XIV / Petronius Maximus
434	Flavius Ardaburius Aspar	Flavius Areobindus						https://godot.date/id/o8GudPFLjr4j8V7FfWoDEA	434 AD: Flavius Ardaburius Aspar / Flavius Areobindus
435	Flavius Theodosius Augustus XV	Flavius Placidus Valentinianus Augustus IV						https://godot.date/id/XkTNMbjRHUnZM3knpv27mS	435 AD: Flavius Theodosius Augustus XV / Flavius Placidus Valentinianus Augustus IV
436	Flavius Anthemius Isidorus	Flavius Senator						https://godot.date/id/nTPnDx4nT4qZ4wAr44NTPF	436 AD: Flavius Anthemius Isidorus / Flavius Senator
437	Flavius Sigisvultus	Flavius Aëtius II						https://godot.date/id/g39Rac3g7BwQBeLjDhazoK	437 AD: Flavius Sigisvultus / Flavius Aëtius II
438	Flavius Theodosius Augustus XVI	Anicius Acilius Glabrio Faustus						https://godot.date/id/uyzwHP6oktjEQWGbsRYHWg	438 AD: Flavius Theodosius Augustus XVI / Anicius Acilius Glabrio Faustus
